"CampaignId","Advertiser","Id","Brand"
4682,"Motor Trend Group (formerly TEN: The Enthusiast Network)",69447,"Transworld Surf"
4682,"Motor Trend Group (formerly TEN: The Enthusiast Network)",75741,"TruckTrend"
4814,"Sempra Energy",63825,"Jobs"
4814,"Sempra Energy",63824,"San Diego Gas & Electric Company"
4814,"Sempra Energy",63822,"SoCalGas"
4936,"Church & Dwight Co., Inc.",80790,"Anusol"
4936,"Church & Dwight Co., Inc.",4846,"Arm & Hammer Baking Soda"
4936,"Church & Dwight Co., Inc.",59987,"Arm & Hammer Deodorants"
4936,"Church & Dwight Co., Inc.",4848,"Arm & Hammer Fabric Care"
4936,"Church & Dwight Co., Inc.",58203,"Arm & Hammer Litter"
4936,"Church & Dwight Co., Inc.",4845,"Arm & Hammer Toothpaste"
4936,"Church & Dwight Co., Inc.",4849,"Batiste Dry Shampoo"
4936,"Church & Dwight Co., Inc.",60594,"Corporate"
4936,"Church & Dwight Co., Inc.",71352,"Curash"
4936,"Church & Dwight Co., Inc.",32859,"Feline Pine Litter"
4936,"Church & Dwight Co., Inc.",4851,"Femfresh"
4936,"Church & Dwight Co., Inc.",88950,"Finishing Touch Flawless"
4936,"Church & Dwight Co., Inc.",4852,"First Response"
4936,"Church & Dwight Co., Inc.",66366,"Fresh Guard"
4936,"Church & Dwight Co., Inc.",38423,"Gravol"
4936,"Church & Dwight Co., Inc.",77295,"Jobs"
4936,"Church & Dwight Co., Inc.",35128,"Kaboom"
4936,"Church & Dwight Co., Inc.",47984,"L'il Critters"
4936,"Church & Dwight Co., Inc.",4853,"Nair"
4936,"Church & Dwight Co., Inc.",4855,"Orajel"
4936,"Church & Dwight Co., Inc.",4857,"Oxiclean"
4936,"Church & Dwight Co., Inc.",48719,"Pearl Drops"
4936,"Church & Dwight Co., Inc.",59991,"Pepsodent"
4936,"Church & Dwight Co., Inc.",48116,"Pre-Seed"
4936,"Church & Dwight Co., Inc.",45819,"RepHresh"
4936,"Church & Dwight Co., Inc.",43448,"Replens"
4936,"Church & Dwight Co., Inc.",50504,"Rub A535"
4936,"Church & Dwight Co., Inc.",4858,"Simply Saline"
4936,"Church & Dwight Co., Inc.",4859,"Spinbrush"
4936,"Church & Dwight Co., Inc.",63273,"Sterimar"
4936,"Church & Dwight Co., Inc.",58208,"Super Washing Soda"
4936,"Church & Dwight Co., Inc.",91202,"Toppik (Spencer Forrest)"
4936,"Church & Dwight Co., Inc.",70540,"Trojan"
4936,"Church & Dwight Co., Inc.",4861,"Truly Radiant"
4936,"Church & Dwight Co., Inc.",53441,"Ultrafresh"
4936,"Church & Dwight Co., Inc.",4863,"Vitafusion"
4936,"Church & Dwight Co., Inc.",80788,"Viviscal"
4936,"Church & Dwight Co., Inc.",91201,"Water Pik"
4936,"Church & Dwight Co., Inc.",83319,"XTRA Laundry"
4949,"Leica",71217,"Leica Biosystems"
4949,"Leica",71220,"Leica Camera"
4949,"Leica",71262,"Leica Geosystems"
4949,"Leica",71219,"Leica Microsystems"
4953,"Royal Bank of Canada (RBC)",56707,"Business Solutions"
4953,"Royal Bank of Canada (RBC)",48076,"Corporate"
4953,"Royal Bank of Canada (RBC)",56694,"Credit Cards"
4953,"Royal Bank of Canada (RBC)",90335,"GarbageDay"
4953,"Royal Bank of Canada (RBC)",71925,"General Banking"
4953,"Royal Bank of Canada (RBC)",56695,"Insurance"
4953,"Royal Bank of Canada (RBC)",71924,"Investments"
4953,"Royal Bank of Canada (RBC)",56700,"Jobs"
4953,"Royal Bank of Canada (RBC)",56701,"Lending"
4953,"Royal Bank of Canada (RBC)",90334,"Ownr"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",37561,"Atrial Fibrillation"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",53183,"Bisolvon"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",61475,"BoxaGrippal"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",4864,"Buscopan"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",61477,"Canosan"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",4865,"Combivent"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",87931,"COPD Info"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",33814,"Corporate"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",78085,"Diabetes/Heart Disease Info"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",61470,"Duo Fusion"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",82992,"Equitop Myoplast"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",4867,"Gilotrif"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",89236,"Giotrif"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",57860,"Glyxambi"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",72671,"Guttalax"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",4868,"HCV"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",72670,"Idiopathic Pulmonary Fibrosis (IPF) Info"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",71240,"Ingelvac"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",45823,"Jardiance"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",4869,"Jentadueto"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",4870,"Jobs"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",66242,"Laxoberal"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",90198,"LongRange"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",61473,"Lyme Disease Info"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",61476,"Mucosolvan"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",91142,"Nexgard Spectra"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",42100,"No-Tag"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",89866,"Nurtec"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",61471,"OFEV"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",36116,"Pharmaton"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",4871,"Pradaxa"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",71239,"Praxbind"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",87932,"Scleroderma Info"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",73693,"Spiolto"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",4872,"Spiriva"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",61479,"Stiolto"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",87525,"Swine Health"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",4873,"Thomapyrin"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",4874,"Tradjenta"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",82993,"Triangle"
4960,"Boehringer Ingelheim Pharmaceuticals, Inc.",42099,"Vetmedica"
4977,"Choice Hotels International, Inc.",44135,"Ascend Collection"
4977,"Choice Hotels International, Inc.",4879,"Cambria Suites"
4977,"Choice Hotels International, Inc.",4880,"Choice Hotels"
4977,"Choice Hotels International, Inc.",90408,"Choice Vacation Rentals"
4977,"Choice Hotels International, Inc.",4881,"Clarion Hotels"
4977,"Choice Hotels International, Inc.",4882,"Comfort Inns & Suites"
4977,"Choice Hotels International, Inc.",49220,"Corporate"
4977,"Choice Hotels International, Inc.",4883,"EconoLodge"
4977,"Choice Hotels International, Inc.",4884,"MainStay Suites"
4977,"Choice Hotels International, Inc.",86821,"No-Tag"
4977,"Choice Hotels International, Inc.",4885,"Quality Inn"
4977,"Choice Hotels International, Inc.",84822,"Rodeway Inn"
4977,"Choice Hotels International, Inc.",4886,"Sleep Inn"
4977,"Choice Hotels International, Inc.",89085,"Suburban Extended Stay"
4977,"Choice Hotels International, Inc.",81501,"Woodspring Hotels & Suites"
5013,"FriendFinder Networks",47608,"AdultFriendFinder"
5013,"FriendFinder Networks",77773,"AsiaFriendFinder"
5013,"FriendFinder Networks",77780,"Asian.com"
5013,"FriendFinder Networks",77775,"AsianBeauties"
5013,"FriendFinder Networks",77774,"FastCupid"
5013,"FriendFinder Networks",77776,"FriendFinder"
5013,"FriendFinder Networks",77777,"Passion"
5013,"FriendFinder Networks",77781,"PerfectMatch.com"
5013,"FriendFinder Networks",77778,"SeniorFriendFinder"
5013,"FriendFinder Networks",77779,"SocialFlirt"
5036,"Ralph Lauren",57747,"Black Label"
5036,"Ralph Lauren",81423,"Chaps"
5036,"Ralph Lauren",57767,"Club Monaco"
5036,"Ralph Lauren",82596,"Corporate"
5036,"Ralph Lauren",40980,"Denim & Supply"
5036,"Ralph Lauren",57755,"Lauren"
5036,"Ralph Lauren",57745,"Pink Pony"
5036,"Ralph Lauren",57734,"Polo Fashions"
5036,"Ralph Lauren",57757,"Purple Label"
5036,"Ralph Lauren",57749,"Ralph Lauren Baby"
5036,"Ralph Lauren",57750,"Ralph Lauren Children"
5036,"Ralph Lauren",57748,"Ralph Lauren Eyewear"
5036,"Ralph Lauren",75366,"Ralph Lauren Fragrances"
5036,"Ralph Lauren",57746,"Ralph Lauren Home"
5036,"Ralph Lauren",57744,"RLX"
5045,"Stanford University",68242,"Lucile Packard Children's Hospital Stanford"
5045,"Stanford University",68241,"Stanford Children's Health"
5045,"Stanford University",90440,"Stanford Graduate School of Business"
5045,"Stanford University",68244,"Stanford Health Care"
5048,"The Donna Karan Company LLC",27138,"DKNY"
5048,"The Donna Karan Company LLC",77490,"Donna Karan New York"
5122,"Costco Wholesale Corp",87400,"Grocery"
5131,"Fruit of the Loom",83241,"Jerzees"
5131,"Fruit of the Loom",73038,"Jobs"
5131,"Fruit of the Loom",59850,"Lily of France"
5131,"Fruit of the Loom",47206,"No-Tag"
5131,"Fruit of the Loom",83239,"Russell Athletic"
5131,"Fruit of the Loom",83240,"Spalding"
5131,"Fruit of the Loom",47208,"Underoos"
5131,"Fruit of the Loom",59851,"Vanity Fair"
5138,"Hallmark Channel (Crown Media)",89661,"Hallmark Channel"
5138,"Hallmark Channel (Crown Media)",89663,"Hallmark Movies & Mysteries"
5138,"Hallmark Channel (Crown Media)",89660,"Hallmark Movies Now"
5157,"National University System",73335,"City University of Seattle"
5157,"National University System",73345,"John F. Kennedy University"
5157,"National University System",62332,"National University"
5157,"National University System",73347,"National University Academy"
5157,"National University System",73348,"National University Virtual High School"
5157,"National University System",73346,"Sanford Institute of Philanthropy"
5157,"National University System",62481,"WestMed College"
5193,"Avanir Pharmaceuticals, Inc",74024,"Nuedexta"
5193,"Avanir Pharmaceuticals, Inc",71026,"Onzetra"
5193,"Avanir Pharmaceuticals, Inc",78578,"PBA Info"
5193,"Avanir Pharmaceuticals, Inc",74025,"Reroute Relief"
5237,"Seiko Watch Corporation",69906,"Pulsar"
5261,"Rexall Sundown, Inc.",66916,"No-Tag"
5261,"Rexall Sundown, Inc.",4927,"Osteo Bi-Flex"
5261,"Rexall Sundown, Inc.",4928,"Sundown Naturals"
5282,"TOMY",79953,"ANIA"
5282,"TOMY",67051,"Battroborg"
5282,"TOMY",51838,"Boon"
5282,"TOMY",67055,"Chuggington StackTrack"
5282,"TOMY",90329,"Corporate"
5282,"TOMY",67060,"Dinosaur Train"
5282,"TOMY",67068,"Inside Out"
5282,"TOMY",67065,"John Deere"
5282,"TOMY",67063,"Lamaze"
5282,"TOMY",76058,"Lightseekers Awakening"
5282,"TOMY",69814,"Luke the Loop"
5282,"TOMY",84112,"MadeForMums"
5282,"TOMY",67069,"Miles From Tomorrowland"
5282,"TOMY",67070,"No-Tag"
5282,"TOMY",67059,"Pajanimals"
5282,"TOMY",67058,"Pokemon"
5282,"TOMY",88662,"Rizmo"
5282,"TOMY",67056,"Sonic Boom"
5282,"TOMY",84340,"Stink Bomz"
5282,"TOMY",55275,"The First Years"
5282,"TOMY",67067,"The Good Dinosaur"
5282,"TOMY",67062,"Tomica"
5282,"TOMY",78506,"Toomies"
5282,"TOMY",67064,"Zootopia"
5327,"Leatherman Tool Group, Inc",77048,"Leatherman"
5327,"Leatherman Tool Group, Inc",50966,"LED Lenser"
5353,"Yelp",59000,"Eat24"
5353,"Yelp",74630,"Yelp"
5353,"Yelp",74631,"Yelp for Business"
5370,"Cineplex Entertainment LP",80660,"Cineplex"
5370,"Cineplex Entertainment LP",80659,"The Rec Room"
5373,"Xanterra Parks & Resorts",74651,"Corporate"
5373,"Xanterra Parks & Resorts",43588,"Crater Lake Lodges"
5373,"Xanterra Parks & Resorts",43593,"Deer Creek State Park Lodge"
5373,"Xanterra Parks & Resorts",79931,"Glacier National Park Lodges"
5373,"Xanterra Parks & Resorts",43590,"Grand Canyon Lodges"
5373,"Xanterra Parks & Resorts",67656,"Grand Canyon Railway & Hotel"
5373,"Xanterra Parks & Resorts",79043,"Holiday Vacations"
5373,"Xanterra Parks & Resorts",67655,"Kingsmill Resort"
5373,"Xanterra Parks & Resorts",43589,"Oasis at Death Valley (frmly Furnace Creek Resort)"
5373,"Xanterra Parks & Resorts",43591,"Ohio State Park Lodges"
5373,"Xanterra Parks & Resorts",43599,"Salt Fork Lodge & Conference Center"
5373,"Xanterra Parks & Resorts",73442,"The Grand Hotel"
5373,"Xanterra Parks & Resorts",43587,"Windstar Cruises"
5373,"Xanterra Parks & Resorts",43592,"Yellowstone National Park Lodges"
5385,"Rodale Inc.",90166,"All / Out Studio"
5385,"Rodale Inc.",47575,"Bicycling"
5385,"Rodale Inc.",47579,"Books"
5385,"Rodale Inc.",72878,"Corporate"
5385,"Rodale Inc.",47572,"Men's Health"
5385,"Rodale Inc.",73083,"Men's Health (DE)"
5385,"Rodale Inc.",83578,"No-Tag"
5385,"Rodale Inc.",72877,"NXT LVL"
5385,"Rodale Inc.",47578,"Organic Gardening"
5385,"Rodale Inc.",47609,"Organic Life"
5385,"Rodale Inc.",47571,"Prevention"
5385,"Rodale Inc.",39376,"Rodale's Shop"
5385,"Rodale Inc.",47570,"Runner's World"
5385,"Rodale Inc.",72876,"Runner's World (DE)"
5385,"Rodale Inc.",47577,"Running Times"
5385,"Rodale Inc.",47659,"Wellness"
5385,"Rodale Inc.",47574,"Women's Health"
5385,"Rodale Inc.",72875,"Women's Health (DE)"
5507,"TRI Pointe Group",77622,"Alameda Landing"
5507,"TRI Pointe Group",67965,"Bay Meadows"
5507,"TRI Pointe Group",61894,"Maracay Homes"
5507,"TRI Pointe Group",61009,"Pardee Homes"
5507,"TRI Pointe Group",61008,"Quadrant Homes"
5507,"TRI Pointe Group",61006,"Trendmaker Homes"
5507,"TRI Pointe Group",61004,"TRI Pointe Homes"
5507,"TRI Pointe Group",61895,"Winchester Homes"
5539,"Forever Companies",89478,"12Fifteen Diamonds (aka 1215 Diamonds)"
5539,"Forever Companies",89477,"Diamond Nexus"
5582,"The Reader's Digest Association (Trusted Media Brands)",48460,"Birds & Blooms"
5582,"The Reader's Digest Association (Trusted Media Brands)",73813,"Corporate"
5582,"The Reader's Digest Association (Trusted Media Brands)",73328,"Country Woman Magazine"
5582,"The Reader's Digest Association (Trusted Media Brands)",48452,"Family Handyman"
5582,"The Reader's Digest Association (Trusted Media Brands)",76992,"Farm & Ranch Living"
5582,"The Reader's Digest Association (Trusted Media Brands)",83677,"No-Tag"
5582,"The Reader's Digest Association (Trusted Media Brands)",48453,"Reader's Digest Magazine"
5582,"The Reader's Digest Association (Trusted Media Brands)",90276,"REMINISCE"
5582,"The Reader's Digest Association (Trusted Media Brands)",48447,"Taste of Home"
5593,"Ocean Spray International, Inc.",40609,"Craisins"
5593,"Ocean Spray International, Inc.",89606,"Growing Goodness"
5593,"Ocean Spray International, Inc.",57879,"Ocean Spray"
5593,"Ocean Spray International, Inc.",40608,"PACt"
5614,"TechTarget, Inc.",72856,"BitPipe"
5614,"TechTarget, Inc.",72859,"Brian Madden"
5614,"TechTarget, Inc.",72853,"ComputerWeekly"
5614,"TechTarget, Inc.",72855,"Converged Infrastructure"
5614,"TechTarget, Inc.",72858,"IOT Agenda"
5614,"TechTarget, Inc.",72857,"NotebookReview"
5614,"TechTarget, Inc.",72861,"SearchEnterpriseDesktop"
5614,"TechTarget, Inc.",72860,"TechnologyGuide"
5624,"Vail Resorts Management Company",44284,"Afton Alps"
5624,"Vail Resorts Management Company",54220,"Any Mountain"
5624,"Vail Resorts Management Company",54298,"Austria Haus Hotel"
5624,"Vail Resorts Management Company",44266,"Beaver Creek Resort"
5624,"Vail Resorts Management Company",54251,"Bicycle Village"
5624,"Vail Resorts Management Company",79810,"Boulder Ski Deals"
5624,"Vail Resorts Management Company",44278,"Breckenridge Resort"
5624,"Vail Resorts Management Company",54254,"Breeze Ski Rentals"
5624,"Vail Resorts Management Company",54297,"Colorado Mountain Express (CME)"
5624,"Vail Resorts Management Company",54253,"Colorado Ski and Golf"
5624,"Vail Resorts Management Company",79808,"Corporate"
5624,"Vail Resorts Management Company",44287,"Epic Pass"
5624,"Vail Resorts Management Company",44285,"EpicMix"
5624,"Vail Resorts Management Company",44277,"Grand Teton Lodge Company"
5624,"Vail Resorts Management Company",44269,"Heavenly Lake Tahoe"
5624,"Vail Resorts Management Company",44279,"Iconic Weddings"
5624,"Vail Resorts Management Company",44283,"Jobs"
5624,"Vail Resorts Management Company",62226,"Keystone Bike Park"
5624,"Vail Resorts Management Company",44263,"Keystone Resort"
5624,"Vail Resorts Management Company",44276,"Kirkwood Mountain Resort"
5624,"Vail Resorts Management Company",44282,"Mt. Brighton"
5624,"Vail Resorts Management Company",44271,"Northstar California"
5624,"Vail Resorts Management Company",84547,"No-Tag"
5624,"Vail Resorts Management Company",86953,"Okemo Mountain Resort"
5624,"Vail Resorts Management Company",54212,"Park City Mountain/Canyons Resort"
5624,"Vail Resorts Management Company",54277,"Perisher Resort Australia"
5624,"Vail Resorts Management Company",54299,"Red Sky Golf Club"
5624,"Vail Resorts Management Company",62979,"Red Sky Ranch"
5624,"Vail Resorts Management Company",54209,"RentSkis.com"
5624,"Vail Resorts Management Company",54213,"Ritz Carlton Vail"
5624,"Vail Resorts Management Company",44267,"RockResorts"
5624,"Vail Resorts Management Company",89698,"Roundtop Mountain Resort"
5624,"Vail Resorts Management Company",54221,"Snow.com"
5624,"Vail Resorts Management Company",44275,"Vail Ski Resort"
5624,"Vail Resorts Management Company",81271,"Whistler Blackcomb"
5624,"Vail Resorts Management Company",89699,"Whitetail Resort Live"
5624,"Vail Resorts Management Company",84705,"Wilmot Mountain"
5631,"Discovery Channel",4950,"Alaska: The Last Frontier"
5631,"Discovery Channel",39813,"Alaskan Bush People"
5631,"Discovery Channel",67567,"Always Running"
5631,"Discovery Channel",4951,"American Chopper"
5631,"Discovery Channel",4952,"American Muscle"
5631,"Discovery Channel",4953,"Amish Mafia"
5631,"Discovery Channel",67568,"Apps"
5631,"Discovery Channel",4954,"Auction Kings"
5631,"Discovery Channel",4955,"Bering Sea Gold"
5631,"Discovery Channel",39815,"Big Giant Swords"
5631,"Discovery Channel",4956,"Bikerlive"
5631,"Discovery Channel",84020,"Border LIVE"
5631,"Discovery Channel",4957,"Cash Cab"
5631,"Discovery Channel",73696,"Cooper's Treasure"
5631,"Discovery Channel",39803,"Corporate"
5631,"Discovery Channel",4958,"Curiosity"
5631,"Discovery Channel",4959,"Deadliest Catch"
5631,"Discovery Channel",67562,"Deadliest Catch: Dungeon Cove"
5631,"Discovery Channel",71120,"Diesel Brothers"
5631,"Discovery Channel",4949,"Discovery Adventures"
5631,"Discovery Channel",89608,"Discovery Canada"
5631,"Discovery Channel",4960,"Discovery Education"
5631,"Discovery Channel",71126,"Discovery Go"
5631,"Discovery Channel",4961,"Discovery Kids"
5631,"Discovery Channel",4962,"Discovery Store"
5631,"Discovery Channel",4963,"Discovery UK"
5631,"Discovery Channel",62429,"DISCOVERY VR"
5631,"Discovery Channel",59573,"DMAX"
5631,"Discovery Channel",55450,"DSCOVRD"
5631,"Discovery Channel",33646,"Dude You're Screwed"
5631,"Discovery Channel",77808,"Edge of Alaska"
5631,"Discovery Channel",42620,"Elevation Weekend"
5631,"Discovery Channel",4965,"Energy 365"
5631,"Discovery Channel",88574,"Escape Mountain"
5631,"Discovery Channel",88302,"Expedition Unknown"
5631,"Discovery Channel",4966,"Extreme Warp-outs"
5631,"Discovery Channel",4967,"Fast N Loud"
5631,"Discovery Channel",4968,"Flying Wild Alaska"
5631,"Discovery Channel",84929,"Garage Rehab"
5631,"Discovery Channel",4969,"Gold Rush"
5631,"Discovery Channel",42661,"Grab Life"
5631,"Discovery Channel",63530,"Harley And The Davidsons"
5631,"Discovery Channel",4970,"Highway Thru Hell"
5631,"Discovery Channel",55446,"Hub Network"
5631,"Discovery Channel",4971,"Influencer Panel"
5631,"Discovery Channel",77806,"International Shows"
5631,"Discovery Channel",53253,"Killing Fields"
5631,"Discovery Channel",4972,"Klondike"
5631,"Discovery Channel",49842,"Life"
5631,"Discovery Channel",89125,"Man vs Bear"
5631,"Discovery Channel",75588,"Manhunt"
5631,"Discovery Channel",4973,"Mini Monsters"
5631,"Discovery Channel",4974,"Mobile Apps"
5631,"Discovery Channel",4975,"Moonshiners"
5631,"Discovery Channel",4976,"MythBusters"
5631,"Discovery Channel",4977,"Naked and Afraid"
5631,"Discovery Channel",4978,"Newsletter"
5631,"Discovery Channel",4979,"North America"
5631,"Discovery Channel",39972,"No-Tag"
5631,"Discovery Channel",4980,"Outdoor Expert Series"
5631,"Discovery Channel",4981,"Property Wars"
5631,"Discovery Channel",4982,"Puterbugs"
5631,"Discovery Channel",67566,"Racing Extinction"
5631,"Discovery Channel",4983,"Rival Survival"
5631,"Discovery Channel",4984,"Rods N Wheels"
5631,"Discovery Channel",88300,"Serengeti"
5631,"Discovery Channel",4985,"Shark Week"
5631,"Discovery Channel",4987,"Skywire"
5631,"Discovery Channel",90767,"Small Town Throwdown"
5631,"Discovery Channel",4988,"Smartisodes"
5631,"Discovery Channel",39814,"Street Outlaws"
5631,"Discovery Channel",4989,"Sweepstakes"
5631,"Discovery Channel",67563,"Taking Fire"
5631,"Discovery Channel",55454,"TestTube"
5631,"Discovery Channel",78512,"The Age of Aerospace"
5631,"Discovery Channel",4990,"The Big Brain Theory"
5631,"Discovery Channel",71121,"The Wheel"
5631,"Discovery Channel",88301,"The World Is Ours"
5631,"Discovery Channel",4991,"Urban Fitness"
5631,"Discovery Channel",4992,"Videos"
5631,"Discovery Channel",4993,"Winged Planet"
5631,"Discovery Channel",4994,"Young Scientist Challenge"
5631,"Discovery Channel",4995,"Yukon Men"
5649,"Beiersdorf AG",46344,"8x4"
5649,"Beiersdorf AG",35326,"Aquaphor"
5649,"Beiersdorf AG",91358,"Coppertone"
5649,"Beiersdorf AG",46337,"Elastoplast"
5649,"Beiersdorf AG",5000,"Eucerin"
5649,"Beiersdorf AG",90785,"Florena"
5649,"Beiersdorf AG",46336,"Hansaplast"
5649,"Beiersdorf AG",57263,"Hidrofugal"
5649,"Beiersdorf AG",46334,"La Prairie"
5649,"Beiersdorf AG",46335,"Labello"
5649,"Beiersdorf AG",5002,"Nivea"
5649,"Beiersdorf AG",83233,"No-Tag"
5649,"Beiersdorf AG",88602,"Skin Stories"
5649,"Beiersdorf AG",75352,"Tesa"
5649,"Beiersdorf AG",78533,"Thermaplast"
5684,"PDC Brands (Parfums de Coeur, Ltd.)",34009,"BOD Man"
5684,"PDC Brands (Parfums de Coeur, Ltd.)",48446,"Bodycology"
5684,"PDC Brands (Parfums de Coeur, Ltd.)",48444,"Cantu"
5684,"PDC Brands (Parfums de Coeur, Ltd.)",5016,"Dr. Teals"
5684,"PDC Brands (Parfums de Coeur, Ltd.)",83832,"Eylure"
5684,"PDC Brands (Parfums de Coeur, Ltd.)",67747,"No-Tag"
5692,"Excellence Resorts Group (Savannahville Tours N.V.)",52760,"Beloved Hotels"
5692,"Excellence Resorts Group (Savannahville Tours N.V.)",52726,"Excellence Resorts"
5692,"Excellence Resorts Group (Savannahville Tours N.V.)",52761,"Finest Playa Mujeres"
5692,"Excellence Resorts Group (Savannahville Tours N.V.)",52725,"Medieval Times"
5692,"Excellence Resorts Group (Savannahville Tours N.V.)",87378,"No-Tag"
5709,"McKee Foods Corporation",62970,"Drake's Cakes"
5709,"McKee Foods Corporation",67116,"Field Stone Bakery"
5709,"McKee Foods Corporation",38645,"Little Debbie"
5709,"McKee Foods Corporation",47029,"Sunbelt Bakery"
5728,"Mandatory (fmly CraveOnline) (Evolve Media)",48230,"ComingSoon.net"
5728,"Mandatory (fmly CraveOnline) (Evolve Media)",48228,"Crave Online"
5728,"Mandatory (fmly CraveOnline) (Evolve Media)",81181,"Destructoid"
5728,"Mandatory (fmly CraveOnline) (Evolve Media)",88046,"edm.com"
5728,"Mandatory (fmly CraveOnline) (Evolve Media)",49126,"Game Revolution"
5728,"Mandatory (fmly CraveOnline) (Evolve Media)",48227,"Hockey's Future"
5728,"Mandatory (fmly CraveOnline) (Evolve Media)",48240,"Live Outdoors"
5728,"Mandatory (fmly CraveOnline) (Evolve Media)",88047,"Mandatory.com"
5728,"Mandatory (fmly CraveOnline) (Evolve Media)",88042,"PlaystationLifestyle.net"
5728,"Mandatory (fmly CraveOnline) (Evolve Media)",90769,"Reality Tea"
5728,"Mandatory (fmly CraveOnline) (Evolve Media)",48229,"Sherdog"
5728,"Mandatory (fmly CraveOnline) (Evolve Media)",48231,"Shock Till You Drop"
5728,"Mandatory (fmly CraveOnline) (Evolve Media)",49062,"SuperHeroHype"
5728,"Mandatory (fmly CraveOnline) (Evolve Media)",49277,"WhatCulture"
5728,"Mandatory (fmly CraveOnline) (Evolve Media)",48126,"WrestleZone.com"
5751,"Group Voyagers, Inc. (Globus Family of Brands)",5019,"Avalon Waterways"
5751,"Group Voyagers, Inc. (Globus Family of Brands)",75678,"Cosmos"
5751,"Group Voyagers, Inc. (Globus Family of Brands)",75677,"Globus"
5751,"Group Voyagers, Inc. (Globus Family of Brands)",75676,"Monograms"
5751,"Group Voyagers, Inc. (Globus Family of Brands)",87324,"No-Tag"
5822,"Morris Home Furnishings",33871,"Becker Furniture World"
5822,"Morris Home Furnishings",74279,"Morris Home"
5829,"Blistex, Inc.",50934,"Blistex"
5829,"Blistex, Inc.",50933,"Kank-A"
5829,"Blistex, Inc.",86857,"Odor-Eaters"
5829,"Blistex, Inc.",87179,"Tucks"
5860,"Sky plc (British Sky Broadcasting)",5025,"NOW TV"
5894,"Lake Consumer Products, Inc.",74125,"MG217"
5894,"Lake Consumer Products, Inc.",74124,"VH Essentials"
5899,"The LEGO Group",78731,"Architecture"
5899,"The LEGO Group",35277,"Bionicle"
5899,"The LEGO Group",75597,"Boost"
5899,"The LEGO Group",74910,"BrickHeadz"
5899,"The LEGO Group",5037,"Chima"
5899,"The LEGO Group",52306,"Corporate"
5899,"The LEGO Group",35281,"DC Comics Super Heroes"
5899,"The LEGO Group",5039,"Disney Princess"
5899,"The LEGO Group",90744,"Dots"
5899,"The LEGO Group",5040,"Duplo"
5899,"The LEGO Group",42134,"Elves"
5899,"The LEGO Group",5043,"Friends"
5899,"The LEGO Group",84899,"Ghostbusters"
5899,"The LEGO Group",81627,"Harry Potter"
5899,"The LEGO Group",5045,"Hero Factory"
5899,"The LEGO Group",87732,"Hidden Side"
5899,"The LEGO Group",78505,"Ideas"
5899,"The LEGO Group",5049,"Juniors"
5899,"The LEGO Group",52314,"Jurassic World"
5899,"The LEGO Group",70631,"LEGO Batman Movie"
5899,"The LEGO Group",5051,"LEGO City"
5899,"The LEGO Group",33698,"LEGO Club Magazine"
5899,"The LEGO Group",52315,"LEGO Creator"
5899,"The LEGO Group",86607,"LEGO Education"
